Number of Run, Trial Count,Initial Average Hum,Average hum after algorithm, Initial Standard hum deviation,Standard deviation hum after algorithm,Initial Average tem,Average tem after algorithm, Initial Standard tem deviation,Standard deviation tem after algorithm,humAveIss ,humStdIss,temAveIss,temStdIss,,
72,10,50.31876251,47.98542917,2.319624979,0.543305115,69.16287628,72.49620961,2.584518054,0.774396304,0,0,0,0,,
73,80,50.79437424,47.87770758,2.871454247,0.342871291,69.15360501,72.15360501,2.714409487,1.737353513,0,0,0,1,,
74,80,49.94177484,48.02510817,2.662538812,0.386883988,70.15437436,72.2377077,2.519335737,1.98305171,1,0,0,1,,
75,11,50.90398645,47.98731979,2.429487821,1.018851116,70.45305123,72.45305123,2.793867504,1.176909834,0,0,0,0,,
76,6,48.93652267,47.93652267,3.392047716,0.894400527,70.67444484,72.34111151,2.376986383,0.931909361,0,0,0,0,,
77,20,50.08956718,47.92290051,2.720594492,0.740295623,70.76924744,72.68591411,2.952889916,1.469746814,0,0,0,0,,
78,25,50.51103252,47.76103252,2.140940113,0.474168857,68.56227952,72.31227952,3.280590977,1.498111105,0,0,0,0,,
79,80,50.27974332,48.19640999,2.532769847,1.417988729,69.46324293,72.62990959,2.962878277,1.070335667,1,0,0,0,,
80,80,49.85070226,48.10070226,2.71015987,1.157499826,68.87171481,72.37171481,1.853665409,1.336845551,1,0,0,0,,
81,8,49.74656924,47.99656924,3.285577045,0.914470309,69.49748119,72.08081453,2.866036291,1.144054894,0,0,0,0,,
82,10,50.55329491,47.96996158,2.669192921,0.819372387,70.35678899,72.77345565,2.297710149,0.71421689,0,0,0,0,,
83,80,50.46288748,48.37955415,2.684751928,2.033507251,69.33086203,72.33086203,2.711869694,1.871072902,1,1,0,1,,
84,7,49.94249117,47.94249117,2.721939513,1.300097452,70.77894336,72.69561002,1.922079752,0.682474351,0,0,0,0,,
85,6,48.98317142,47.98317142,2.757181619,1.069905422,70.83697474,72.67030807,2.719859942,1.093478108,0,0,0,0,,
86,8,50.3279803,47.99464697,3.016175696,0.97124171,69.59931515,72.51598181,2.716110198,0.998491391,0,0,0,0,,
87,6,50.52885217,47.94551883,3.066077549,0.978347822,70.75968423,72.17635089,2.037782226,1.061332788,0,0,0,0,,
88,23,49.20162687,47.95162687,3.084740337,0.406957406,68.04384967,72.377183,3.041652715,1.39753629,0,0,0,0,,
89,80,50.57903026,48.32903026,3.011349106,1.244283562,69.90195943,72.81862609,2.863595435,1.093532586,1,0,0,0,,
90,21,50.51296756,47.67963422,3.33887062,0.45520418,69.63040213,72.54706879,2.385126389,1.477852626,0,0,0,0,,
91,80,49.24266897,48.40933564,3.338915801,1.657278725,70.24439248,72.91105914,2.959838264,0.220755192,1,0,0,0,,
92,23,52.35974695,47.94308029,2.121486525,0.780642368,69.48752822,72.48752822,3.150258341,1.298946216,0,0,0,0,,
93,80,50.14466211,48.39466211,2.611756486,1.986158626,70.390281,72.80694766,3.165046518,1.201489566,1,1,0,0,,
94,80,50.52395751,48.19062418,2.463299263,1.21136848,69.60628252,72.52294919,2.184864207,1.74273721,1,0,0,1,,
95,80,48.34919168,48.09919168,2.353345571,0.717454448,69.24954725,72.74954725,2.790244979,0.402702665,1,0,0,0,,
96,80,51.12735962,48.29402629,2.788215269,1.384905447,68.96770457,73.0510379,3.416204648,0.455180605,1,0,1,0,,
97,14,50.35600399,47.93933733,3.023735672,1.370246138,69.69070367,72.94070367,3.14093045,0.801087512,0,0,0,0,,
98,80,50.91689683,48.16689683,3.153212906,1.215329965,69.73936983,72.1560365,2.653419695,1.910885161,1,0,0,1,,
99,20,49.5030406,47.7530406,2.341068021,0.420861613,69.771646,72.021646,1.996374879,1.356810338,0,0,0,0,,
100,23,48.67692536,47.67692536,2.900454909,0.663404573,69.52525243,72.10858576,3.294935865,1.496032954,0,0,0,0,50,45
50,45,,,,,,,,,,,,,,
1,80,50.34575536,48.34575536,3.284589395,1.964240544,69.78925301,72.45591968,2.312967523,1.284631094,1,1,0,0,,
2,5,49.83975845,47.92309178,2.559026494,0.894922717,70.76270225,72.51270225,2.38924096,0.569519662,0,0,0,0,,
3,22,48.73869559,47.90536225,2.563060486,0.364719678,70.21825106,72.46825106,2.5550245,1.490349471,0,0,0,0,,
4,80,50.66807321,48.25140655,2.671171819,0.890320587,70.06247891,72.97914558,2.736348357,0.789360857,1,0,0,0,,
5,22,47.86981773,47.78648439,2.625413999,0.468327276,69.30671216,72.39004549,3.013651177,1.330788362,0,0,0,0,,
6,9,51.30703173,47.97369839,2.224745342,0.943490773,69.75925722,72.25925722,2.634273535,1.387679499,0,0,0,0,,
7,80,50.5718395,48.0718395,2.651051253,1.39623588,70.96114908,73.21114908,3.110031557,0.588353037,1,0,1,0,,
8,80,49.39952137,48.31618804,3.173108529,1.726516417,69.36353892,72.53020558,2.945144389,1.236815678,1,1,0,0,,
9,80,49.75925637,48.17592304,2.796239252,1.122431073,70.39952179,72.39952179,2.61639805,1.265275549,1,0,0,0,,
10,80,50.63348866,48.55015533,3.346573184,1.803267037,70.58253849,72.74920515,2.725487127,0.708608768,1,1,0,0,,
11,21,48.03939725,47.70606392,2.662538906,0.933727238,70.88851502,72.55518169,2.763372109,1.469895044,0,0,0,0,,
12,20,49.74486987,47.74486987,3.062111023,0.537101025,69.61530595,72.03197261,3.223064272,1.458701992,0,0,0,0,,
13,80,49.30621141,48.30621141,2.747725469,1.726910089,70.49990589,72.58323922,3.091914906,1.765241572,1,1,0,1,,
14,13,50.61045502,47.94378835,3.101464377,1.054632581,69.9919111,72.40857776,2.802589897,1.451863674,0,0,0,0,,
15,4,48.90804554,47.99137887,2.557904154,1.099675343,71.21808394,72.55141727,2.541905566,1.134007146,0,0,0,0,,
16,8,49.77550402,47.94217069,1.572804019,0.423428829,70.26955314,72.51955314,2.794974259,1.226398542,0,0,0,0,,
17,8,49.31231633,47.72898299,3.223229991,0.806829494,69.4297133,72.01304664,2.867061244,1.278591855,0,0,0,0,,
18,80,48.54462443,48.29462443,2.519619332,1.225930919,70.02860995,72.61194329,2.787272931,1.605473256,1,0,0,1,,
19,80,50.36223474,47.94556807,2.695190964,0.417053747,69.40114672,72.31781339,3.33848861,1.939389108,0,0,0,1,,
20,5,49.33861722,47.92195055,2.394853412,1.012495021,71.12738409,72.46071742,2.159146448,0.568127872,0,0,0,0,,
21,80,50.72121064,48.38787731,3.150125678,2.000822718,70.4933384,72.82667174,2.483913003,0.889507005,1,1,0,0,,
22,80,51.53109463,48.19776129,2.536521674,1.240809591,70.303055,72.553055,3.267984373,1.04970035,1,0,0,0,,
23,80,49.0016091,47.83494243,2.929831437,0.453999361,69.84302165,72.59302165,2.842160487,1.577839543,0,0,0,1,,
24,80,50.16970135,47.83636802,2.952208729,0.329603339,70.90093388,72.40093388,2.69517419,1.725511208,0,0,0,1,,
25,80,50.16748574,48.33415241,3.028157062,1.736639847,69.44877865,72.19877865,3.499944906,2.056462292,1,1,0,1,,
26,80,50.09091928,48.09091928,3.514397927,0.64310399,70.11831249,72.36831249,2.347454797,2.137602909,1,0,0,1,,
27,20,48.1684929,47.75182624,2.633634497,0.436785136,70.30076564,72.05076564,2.434799049,1.403521408,0,0,0,0,,
28,10,50.01096397,47.8442973,2.562468439,0.566254339,67.66472916,72.16472916,2.103042095,1.479189303,0,0,0,0,,
29,8,48.65171649,47.98504983,2.376366472,0.632475744,69.37800128,72.12800128,2.766585953,1.257537309,0,0,0,0,,
30,80,49.93458461,48.26791794,2.23956071,1.41929183,70.464496,72.63116266,2.786927802,1.058771316,1,0,0,0,,
31,80,50.01398568,48.01398568,2.91726018,0.344119909,70.61371745,72.53038412,3.147039455,1.769158146,1,0,0,1,,
32,25,49.24772753,47.99772753,2.85519447,0.549095282,68.96080037,72.46080037,3.267368021,1.480241311,0,0,0,0,,
33,80,50.67808717,48.34475384,2.864606576,1.892194252,67.8791066,72.1291066,2.591277408,2.022162215,1,1,0,1,,
34,80,50.94244289,47.69244289,2.500705402,0.407433406,70.18978927,72.18978927,2.411046112,1.915213346,0,0,0,1,,
35,80,50.72088759,47.80422092,2.486594033,0.731596184,69.39536703,72.39536703,2.537261316,1.968398483,0,0,0,1,,
36,80,49.91318807,47.99652141,2.69814962,0.535369965,69.1060703,72.52273697,2.679009126,1.720598842,0,0,0,1,,
37,10,50.28425882,47.95092548,3.335962909,0.616486164,70.72095591,72.72095591,3.026237808,1.079131178,0,0,0,0,,
38,80,49.92652277,47.92652277,2.964709114,0.906357006,69.14660363,72.14660363,2.280346456,2.131842269,0,0,0,1,,
39,80,50.43644357,48.60311024,3.57942313,1.755401971,69.61887745,72.28554412,2.986549084,1.875917564,1,1,0,1,,
40,5,47.79381908,47.79381908,2.376951354,1.302841792,70.03396882,72.03396882,3.126524266,1.263865041,0,0,0,0,,
41,80,51.21876549,47.96876549,2.776914236,0.376727562,70.22262935,72.30596269,3.312275364,1.96098231,0,0,0,1,,
42,80,49.52055314,48.27055314,2.687263124,1.459180139,70.02209264,72.60542597,2.295936674,1.355433132,1,0,0,0,,
43,21,50.12472781,47.95806114,2.237296192,0.585468485,69.72438835,72.39105501,3.254190797,1.496741759,0,0,0,0,,
44,80,51.57193622,48.32193622,2.356373356,1.395957938,69.85841407,72.52508074,2.609516378,1.271931614,1,0,0,0,,
45,80,48.47868239,47.72868239,2.772516404,0.475489134,67.82636455,72.15969788,2.526518813,2.115272447,0,0,0,1,,
46,80,50.78935568,48.28935568,3.211284417,1.809473369,72.31252409,73.22919076,2.714241954,0.459537512,1,1,1,0,,
47,80,50.32306995,48.15640328,2.633236471,1.138726308,68.41634059,72.33300726,2.631870024,1.889339018,1,0,0,1,,
48,80,49.79543271,48.29543271,2.495830398,1.142690979,70.62745711,72.46079044,2.902726345,1.61702603,1,0,0,1,,
49,80,50.98893065,48.32226398,3.157715092,1.40639572,69.8345416,72.91787493,2.865851907,0.424604604,1,0,0,0,,
50,8,49.33953559,47.92286892,2.631536767,0.527232339,70.99154848,72.82488182,2.697706005,0.965331839,0,0,0,0,,
51,80,52.17689813,48.34356479,2.124812027,1.770124928,67.98582509,72.40249176,2.139738264,1.561166609,1,1,0,1,,
52,23,49.94882885,47.94882885,2.389898073,0.639044972,70.39507232,72.39507232,2.96462499,1.49446025,0,0,0,0,,
53,8,51.08571022,47.91904355,2.404970722,1.193121897,70.30092765,72.21759432,3.169858545,1.167166481,0,0,0,0,,
54,10,50.30740352,47.97407018,3.258896381,1.076177045,70.11594348,72.44927682,2.126298538,1.325688347,0,0,0,0,,
55,5,49.57731529,47.99398196,2.978209968,1.026769255,71.04901676,72.54901676,1.956729375,0.781457926,0,0,0,0,,
56,21,51.53015384,47.94682051,2.971978887,0.53026588,70.23107025,72.31440358,3.115180244,1.424532376,0,0,0,0,,
57,80,49.87614431,47.95947764,2.664503277,0.515611742,68.33575253,72.41908586,2.441394956,1.978125225,0,0,0,1,,
58,7,49.37900566,47.96233899,2.774019204,0.642863669,69.59246058,72.50912725,3.123677093,0.449333612,0,0,0,0,,
59,10,49.33921102,47.92254435,3.076682372,0.566614166,67.857283,72.19061633,1.77605783,1.206817987,0,0,0,0,,
60,20,49.26911751,47.60245085,2.382673486,0.420431042,70.64066974,72.89066974,3.418211673,1.497522742,0,0,0,0,,
61,80,49.80184612,48.30184612,2.800083512,1.184503912,70.08973957,72.9230729,2.518579893,0.434776798,1,0,0,0,,
62,80,51.54322416,48.37655749,3.428163539,1.828419189,71.0346333,73.0346333,3.327483517,0.559686324,1,1,1,0,,
63,80,51.5124297,48.09576304,2.364050376,0.862651782,70.88436156,72.71769489,2.310882827,0.518839791,1,0,0,0,,
64,80,49.83632899,48.41966232,2.603925135,1.928829793,71.32656778,73.07656778,3.182760215,0.459617517,1,1,1,0,,
65,8,49.08775316,47.92108649,2.626736106,0.811617417,68.87605293,72.04271959,3.282706647,1.479550887,0,0,0,0,,
66,80,51.87489128,48.12489128,2.53187996,1.122732316,70.29564272,72.96230938,3.255670833,0.625457152,1,0,0,0,,
67,80,49.81793257,47.6512659,3.539162832,0.807047194,69.43617264,72.18617264,2.400045794,2.152697938,0,0,0,1,,
68,10,50.58567017,47.91900351,2.975714978,0.436328487,70.63163372,72.54830038,1.955185547,0.911100226,0,0,0,0,,
69,80,51.30249525,48.38582859,2.231900905,1.945893302,69.10957842,72.44291175,2.955272288,1.990501641,1,1,0,1,,
70,4,49.17613805,47.92613805,2.94444455,1.221052763,69.75622292,72.17288959,2.868351201,1.385138658,0,0,0,0,,
71,24,50.57117503,47.9878417,2.348330718,0.852357633,70.77543328,72.27543328,3.623952399,1.398905172,0,0,0,0,,
72,7,49.65206184,47.98539517,2.469376509,1.076021812,69.86965991,72.11965991,3.186870282,1.381696362,0,0,0,0,,
73,80,51.05258125,48.21924792,2.627751642,1.062506439,70.48309527,73.23309527,2.82165443,0.629633583,1,0,1,0,,
74,80,49.08893661,48.08893661,1.808403332,1.245885139,70.15765443,72.3243211,3.46236843,1.668018681,1,0,0,1,,
75,80,50.54765121,48.04765121,2.298609028,1.022828903,69.9794873,72.81282063,2.794728016,0.606297554,1,0,0,0,,
76,21,49.33423107,47.83423107,2.183627183,0.48847135,70.020283,72.10361633,1.984734876,1.457196852,0,0,0,0,,
77,80,50.09099233,47.507659,2.284366973,0.73701195,69.18174679,72.68174679,2.300484448,1.675455655,0,0,0,1,,
78,6,50.49068597,47.99068597,3.157184561,1.366800319,71.29919161,72.13252494,2.398128728,1.4765867,0,0,0,0,,
79,80,49.51735997,48.10069331,2.621513124,0.959684463,69.434389,73.26772233,3.347176385,0.716125549,1,0,1,0,,
80,6,49.68235995,47.93235995,2.666219186,1.448788233,69.56035065,72.22701732,2.83595266,1.295478468,0,0,0,0,,
81,7,50.19307662,47.94307662,2.339044326,0.756257839,71.18076809,72.18076809,2.541758264,1.475796575,0,0,0,0,,
82,80,51.32820163,48.32820163,2.142761104,1.530841963,69.69864729,72.28198062,2.606796496,1.582900736,1,0,0,1,,
83,10,50.26793332,47.93459998,3.489754806,1.018285432,69.46223583,72.46223583,2.605591186,1.049538945,0,0,0,0,,
84,80,50.71939314,48.30272647,2.280769592,1.646750286,69.22774717,72.31108051,2.49870166,1.752005353,1,0,0,1,,
85,7,49.71020403,47.96020403,2.44289771,1.157427174,70.19296808,72.27630141,2.69996125,1.123067491,0,0,0,0,,
86,80,51.25094049,48.33427382,2.746349743,1.553985424,68.80408913,72.47075579,2.192505905,1.589686754,1,0,0,1,,
87,80,48.70672418,48.37339085,2.598927692,1.355346021,69.91164598,72.74497931,2.644361594,0.85740411,1,0,0,0,,
88,80,49.66364039,48.24697372,2.857856377,1.286666974,69.62033578,72.45366912,2.822193324,1.720741676,1,0,0,1,,
89,8,49.8189996,47.98566627,2.625068483,0.679587285,69.57276761,72.73943428,3.21389455,0.743633275,0,0,0,0,,
90,5,49.53229366,47.94896033,2.919712808,1.195515945,70.38971513,72.5563818,2.826381427,1.274714075,0,0,0,0,,
91,8,49.78077903,47.9474457,2.942764215,0.883748086,70.41032924,72.57699591,2.688523898,0.979243683,0,0,0,0,,
92,80,51.57225277,48.23891944,2.707626366,1.573749607,70.0166596,72.59999294,3.068078788,0.730408146,1,0,0,0,,
93,80,50.35261843,47.93595176,3.150883125,0.335019776,69.32219921,72.32219921,3.137302876,1.674849312,0,0,0,1,,
94,7,50.18421216,47.93421216,1.92864677,0.767671713,70.67103016,72.83769682,3.075943304,0.395176579,0,0,0,0,,
95,8,48.75019457,47.91686124,2.8206552,0.946270384,70.46984032,72.63650698,2.688626258,0.622498943,0,0,0,0,,
96,12,50.24497624,47.99497624,2.665887614,0.415232479,71.3775174,72.96085073,2.643171666,0.666803768,0,0,0,0,,
97,9,49.01162481,47.92829148,2.320194174,0.770077439,70.02767156,72.44433823,2.753288211,0.589615097,0,0,0,0,,
98,21,48.3064732,47.72313987,2.705355808,0.880271068,70.37340299,72.37340299,2.427837163,1.423072516,0,0,0,0,,
99,80,50.16684272,48.58350938,2.616485163,1.808477503,68.65546317,72.32212984,2.860069338,1.505135029,1,1,0,1,,
100,80,49.24134173,47.57467507,2.342643284,0.63862405,69.53605502,72.36938836,2.752247089,1.970576774,0,0,0,1,51,54
51,54,,,,,,,,,,,,,,
1,80,50.37833155,48.46166488,2.289796271,1.815316066,70.0190674,73.0190674,2.598220566,0.66353904,1,1,1,0,,
2,80,50.83973044,48.08973044,2.967253154,1.612967766,69.12615689,72.37615689,3.199299462,1.720266264,1,0,0,1,,
3,10,50.4986801,47.9986801,2.046227467,0.488968698,69.54998864,72.54998864,3.12277493,1.42922185,0,0,0,0,,
4,8,50.99266717,47.99266717,2.378817268,0.842359246,69.45693726,72.04027059,2.267615609,1.340231143,0,0,0,0,,
5,24,49.84193959,47.67527292,3.336373822,0.596486767,67.78259255,72.28259255,2.53190892,1.491567326,0,0,0,0,,
6,8,50.7595401,47.92620677,2.801640049,1.141395967,71.09260242,72.59260242,2.7062055,0.814146351,0,0,0,0,,
7,9,50.66609337,47.9994267,3.233385464,0.696190843,69.50472936,72.17139603,2.356711871,1.215165158,0,0,0,0,,
8,11,52.05917937,47.97584604,2.044793286,0.629335475,69.68264972,72.51598305,2.832047738,1.296487773,0,0,0,0,,
9,22,50.20149617,47.95149617,2.904076445,0.552326024,69.0796268,72.3296268,1.710608649,1.49712038,0,0,0,0,,
10,80,51.09383325,48.09383325,2.439779469,0.86585428,69.88433776,72.71767109,3.511493164,0.928020594,1,0,0,0,,
11,7,50.32735859,47.99402525,3.004446068,0.703540106,70.84869092,72.59869092,2.696705332,0.956418373,0,0,0,0,,
12,6,48.97595072,47.89261738,3.116944425,0.87142553,70.72499714,72.05833048,1.907605025,0.970188743,0,0,0,0,,
13,80,50.84016409,47.75683076,2.601116588,0.425166191,69.11609337,72.4494267,3.411618815,1.868494788,0,0,0,1,,
14,80,49.32230031,48.23896698,2.909745956,1.322403646,70.7464092,72.66307587,2.106900916,1.403312942,1,0,0,0,,
15,23,49.45075855,47.95075855,2.696140161,0.595801491,69.56324597,72.6465793,2.553946108,1.215181226,0,0,0,0,,
16,80,50.5500414,48.13337474,2.665588545,0.915123437,68.7292224,72.39588907,2.311299231,2.155935931,1,0,0,1,,
17,80,48.884733,47.71806634,1.839115232,0.459958787,68.77307576,72.35640909,3.355781111,1.94379094,0,0,0,1,,
18,80,50.21339514,48.29672847,3.094352328,1.503253596,70.02338477,72.8567181,2.724342342,0.348335118,1,0,0,0,,
19,80,50.42537266,48.34203933,3.171040594,1.546073604,70.46738365,72.30071699,2.806481556,2.222570695,1,0,0,1,,
20,80,50.34101369,48.34101369,3.318107509,1.44512483,70.39967704,72.73301037,3.24806403,0.497668266,1,0,0,0,,
21,21,47.65288204,47.90288204,1.582796401,0.53840159,70.25002503,72.25002503,2.448166872,1.443222832,0,0,0,0,,
22,80,48.24121328,47.99121328,2.806273188,0.630098605,68.54639311,72.37972645,2.299397021,1.55649559,0,0,0,1,,
23,80,50.56129594,48.06129594,2.842272938,0.736719791,69.69944688,72.53278021,2.897669655,1.688532947,1,0,0,1,,
24,80,49.7349786,48.4849786,2.844820623,1.691430629,69.90792089,72.90792089,3.048723608,0.463804108,1,0,0,0,,
25,23,47.55615935,47.88949269,2.084892037,0.296805264,69.98966803,72.32300137,3.365308509,1.470787858,0,0,0,0,,
26,80,51.08238033,48.24904699,3.092498422,1.744505715,70.13379326,72.30045993,2.636306791,1.607726902,1,1,0,1,,
27,22,47.91746975,47.91746975,1.995832282,0.591616808,70.68341346,72.35008013,2.17946376,1.443277427,0,0,0,0,,
28,20,49.47969405,47.72969405,2.854027762,0.663362303,69.96180322,72.37846988,2.520840576,1.435107877,0,0,0,0,,
29,80,49.092525,48.42585834,2.954421276,1.713551281,68.50254344,72.50254344,2.875907815,1.550080831,1,1,0,1,,
30,22,49.68806324,47.93806324,2.476830569,1.107491886,69.59511305,72.34511305,2.273268936,1.394544861,0,0,0,0,,
31,80,50.9110834,48.1610834,2.759422992,1.634023377,68.98443555,72.81776889,2.172976076,0.921924098,1,0,0,0,,
32,80,50.84209505,48.34209505,2.921411427,1.861658757,71.41800967,73.251343,3.324286965,0.558718952,1,1,1,0,,
33,80,49.96007088,48.21007088,2.69404652,1.244402993,69.13696482,72.38696482,2.880488712,2.098636431,1,0,0,1,,
34,80,50.03952227,47.78952227,2.276713703,0.28796015,69.74944463,72.41611129,2.174949808,1.603472825,0,0,0,1,,
35,80,49.66586791,48.41586791,2.852439707,1.47898033,67.84999592,72.51666259,2.292960151,2.19849697,1,0,0,1,,
36,25,49.36446649,47.86446649,2.860605402,0.416900499,68.2963751,72.37970844,3.176286741,1.454588889,0,0,0,0,,
37,80,49.92612027,47.92612027,2.779319843,0.307650728,69.19175316,72.35841983,2.280427429,1.866928728,0,0,0,1,,
38,80,50.90216786,48.31883452,2.910434382,1.304580127,69.39038332,72.55704998,2.321607277,1.178135579,1,0,0,0,,
39,12,49.39828576,47.98161909,3.326754957,1.220573776,71.13973164,72.97306498,3.494970243,0.782351078,0,0,0,0,,
40,9,49.94345134,47.94345134,3.058400105,0.889181446,68.16018694,72.24352027,2.726340221,0.958601069,0,0,0,0,,
41,10,50.82453721,47.99120387,3.243135247,0.880868927,70.63489087,72.63489087,2.729118428,0.851186011,0,0,0,0,,
42,5,47.54014216,47.62347549,1.751490137,0.854855619,69.88016111,72.04682777,2.376156888,0.875362832,0,0,0,0,,
43,80,49.7872853,47.62061863,2.597367685,0.531437881,69.20422823,72.53756156,2.888779227,1.627365431,0,0,0,1,,
44,80,50.64479519,48.56146186,2.889928421,1.978418925,68.63738317,72.7207165,1.787006981,0.678629633,1,1,0,0,,
45,80,51.50103091,48.00103091,2.280048163,0.68447397,69.80464189,72.72130855,2.663187216,0.752693342,1,0,0,0,,
46,21,48.28515727,47.6184906,2.72228053,0.705261227,69.75388291,72.33721624,2.09710366,1.350404482,0,0,0,0,,
47,12,49.84689696,47.93023029,2.470258751,0.932935665,69.6270002,72.29366686,3.193081497,1.464631334,0,0,0,0,,
48,80,50.17112502,48.42112502,3.012742726,1.651333275,69.78309343,72.61642676,3.368074087,1.047090388,1,0,0,0,,
49,80,51.60362149,48.43695483,2.401087825,1.974982667,70.88034464,73.0470113,2.567309166,0.321527779,1,1,1,0,,
50,12,49.75255917,47.91922583,2.559183463,0.556359075,70.77507276,72.94173942,3.231974993,0.601217661,0,0,0,0,,
