Number of Run, Trial Count,Initial Average Hum,Average hum after algorithm, Initial Standard hum deviation,Standard deviation hum after algorithm,Initial Average tem,Average tem after algorithm, Initial Standard tem deviation,Standard deviation tem after algorithm,humAveIss ,humStdIss,temAveIss,temStdIss
7,80,47.6074945666,47.6908278999,2.05127378077,0.728157638635,69.204085205,71.8707518716,3.2584341513,1.9312091683,0,0,1,1
8,21,50.3955892662,47.4789225995,2.7419215167,0.491195619802,68.935027857,72.5183611903,2.02961360698,1.46314245589,0,0,0,0
9,6,50.4984262749,47.9984262749,2.99681536564,1.260594161,70.9574637667,72.2907971001,2.84626509482,1.41809828684,0,0,0,0
10,80,48.5794289777,48.1627623111,2.5695834996,1.64089764511,68.7271647702,71.1438314369,2.43649430747,2.57146999783,1,0,1,1
11,6,49.1854558732,47.9354558732,2.42753410359,1.43935915555,70.1766787248,72.7600120582,2.99025789719,0.792458049226,0,0,0,0
12,80,50.6950831869,47.9450831869,2.68877514792,0.730728295722,68.7008581285,71.9508581285,2.32590212871,2.49145096571,0,0,1,1
13,80,49.9610668449,47.9610668449,2.57618098945,1.41127033219,70.5241353055,71.6074686389,2.32422195576,2.04629272174,0,0,1,1
14,5,47.3638332059,47.6971665392,2.31027683919,1.31729328441,69.5292798623,72.1126131956,2.52454700947,1.38383854831,0,0,0,0
15,2,48.7928540174,47.9595206841,2.12045934413,1.24867412436,71.8773882395,72.2940549062,2.15856149994,1.20449760372,0,0,0,0
16,6,50.4010829215,47.9844162548,2.23015720615,1.25461559502,69.6978770267,72.1978770267,2.59853909625,1.01634182947,0,0,0,0
17,80,49.2374249155,48.0707582488,3.12474432334,2.00420564205,70.9659492059,72.8826158726,3.01075636348,0.792520233201,1,1,0,0
18,80,48.7746423791,47.9413090458,2.17227679866,0.212535477336,67.9924252651,70.9090919318,2.43788052382,2.79549995831,0,0,1,1
19,80,49.3650479124,47.9483812458,2.27937898284,0.353422978125,67.9671904065,71.0505237399,2.62185380941,2.82561144382,0,0,1,1
20,80,48.3040776575,48.0540776575,1.82426323652,1.03250490219,71.3751835591,72.1251835591,2.29321048643,1.83985451012,1,0,0,1
21,22,50.6216184322,47.5382850988,3.24936531452,0.494437485798,70.8548234572,72.6048234572,3.38831338114,1.49082069452,0,0,0,0
22,21,50.111196189,47.5278628557,2.90999780602,0.333841012984,70.0680681495,72.6514014828,3.00516130966,1.27892067559,0,0,0,0
23,80,50.4638027643,47.9638027643,2.16736449083,0.655067594454,70.3555206593,71.9388539926,2.91701721894,2.12547363032,0,0,1,1
24,80,49.3512885119,47.9346218452,2.60284068783,1.24600196752,69.0493525727,71.9660192393,2.22204436134,1.70930490274,0,0,1,1
25,80,49.3649897074,47.9483230407,2.46770160837,0.304193611301,70.6374757506,71.9708090839,2.75111550952,1.98767044096,0,0,1,1
26,80,48.6643603324,47.9976936657,3.0660789382,0.371693215051,69.5958885308,71.8458885308,2.79631184681,1.42413060336,0,0,1,0
27,80,48.143871486,47.9772048193,2.65347187936,0.628898339743,69.6448084631,71.9781417964,3.20533574552,1.90372337996,0,0,1,1
28,80,51.3713538183,48.2046871517,2.70210829102,2.01972621481,69.1324066077,72.215739941,2.72173627998,2.20558227385,1,1,0,1
29,80,50.3140483524,47.9807150191,3.26813026963,0.27274237091,68.6226324269,71.7059657602,3.0870530841,2.33466916636,0,0,1,1
30,80,49.4462711047,47.4462711047,2.85213618335,0.749667075189,70.049457577,72.6327909104,2.83660403085,1.51619251495,0,0,0,1
31,80,50.5499613766,48.1332947099,2.65954825259,1.29465366924,70.138547128,72.7218804614,3.16633953599,0.922763839074,1,0,0,0
32,80,51.7464124729,48.0797458063,1.77539451022,1.58250538606,70.2066502514,72.7066502514,3.05231283888,0.38644568206,1,0,0,0
33,80,48.8845947928,47.9679281262,2.52655442554,1.23595562526,69.5246030764,70.6079364098,2.53367234132,2.33143503015,0,0,1,1
34,80,52.0862771049,48.0862771049,2.86304451351,1.46201339085,70.7866853542,73.0366853542,2.76297238774,0.640668482478,1,0,1,0
35,80,50.0928722451,48.0928722451,2.61948279951,1.21453233144,69.679915551,73.0132488844,2.88416358825,0.923996460075,1,0,1,0
36,8,50.3149667647,47.9816334314,3.13490317344,0.87861075628,71.2195563945,72.8028897278,2.44188277396,1.48683364002,0,0,0,0
37,80,51.832722766,48.1660560993,2.92812957101,1.14690998291,70.6115186827,72.2781853494,3.32073873033,2.00539548185,1,0,0,1
38,80,49.6793489624,48.0126822957,3.03077511035,1.06483278712,69.7654912642,71.5154912642,2.47774443142,2.60509052901,1,0,1,1
39,11,50.0358893385,47.9525560052,2.59776242658,0.902882435144,70.1084909394,72.2751576061,2.11894357577,0.567304452196,0,0,0,0
40,8,49.59327218,47.9266055134,2.34293527068,0.866111969213,69.9637573987,72.4637573987,2.88175067568,0.735026885667,0,0,0,0
41,12,50.5880449273,47.9213782606,3.16162724511,0.317309346084,70.7448981564,72.7448981564,3.0426156803,0.615438988806,0,0,0,0
42,7,50.822917527,47.9895841937,3.31525582966,0.844963791134,71.2420634278,72.3253967611,2.24046475216,1.03745911346,0,0,0,0
43,80,48.864465761,47.864465761,2.90392312306,0.542246024286,69.9658594699,71.9658594699,2.63152675113,1.51012847373,0,0,1,1
44,80,49.9073875329,47.9907208662,2.49367869952,1.2963887997,69.3290116875,71.8290116875,2.63942695052,1.84571326995,0,0,1,1
45,80,51.4662771056,47.9662771056,2.77015852946,0.751002370699,69.9972212973,72.413887964,2.64529445604,2.22495724432,0,0,0,1
46,8,50.7804441545,47.9471108212,2.57634215216,0.557088384316,70.7485231831,72.9151898498,2.20491389368,0.675723104744,0,0,0,0
47,7,48.995625202,47.995625202,2.55061812,1.30223118224,69.9311946431,72.2645279764,2.18974901925,0.877489450843,0,0,0,0
48,80,51.3111501372,47.9778168038,2.70276717102,1.20305070832,69.2718981712,72.3552315046,3.24749766341,1.712814968,0,0,0,1
49,21,50.5105241621,47.7605241621,3.08381019047,0.339342037786,70.72599198,72.3926586467,2.91199663083,1.49856632991,0,0,0,0
50,80,51.0460089452,48.2126756118,3.22492590031,1.66513452922,69.4838763903,72.3172097236,3.28066332968,1.62505132658,1,0,0,1
51,6,50.3709694122,47.9543027455,2.73941109011,1.14843761632,72.449962362,72.949962362,2.60864539872,1.16924652538,0,0,0,0
52,80,50.1264145779,48.2097479113,2.9110249064,2.06903322396,69.653749155,72.403749155,2.60373375195,1.34945163601,1,1,0,0
53,80,49.388660122,47.9719934553,2.18146066565,0.299644435858,70.4818398408,71.3985065075,2.12580071926,2.36519589298,0,0,1,1
54,80,48.9589898803,48.0423232137,2.57585045112,1.51877462199,70.1228422283,71.7061755617,2.17137431124,1.46879210017,1,0,1,0
55,5,49.0410049325,47.9576715992,2.33093803935,0.734209515626,71.5667923851,72.5667923851,2.96494605778,1.21645916548,0,0,0,0
56,80,49.910788244,48.0774549107,3.10001310057,1.00715733184,69.1267704927,72.0434371594,2.70835644695,1.71561017081,1,0,0,1
57,80,51.3566215507,47.8566215507,2.69300019088,0.389190505175,69.5594290132,72.4760956799,3.12549884611,2.23943857918,0,0,0,1
58,80,50.3515888617,48.2682555283,2.45390648298,1.88905318261,68.8835294629,72.2168627962,2.03102978203,1.50908966293,1,1,0,1
59,9,51.0436196222,47.9602862889,2.85438941187,0.425547632567,70.603982993,72.9373163264,2.96635672861,0.637150032693,0,0,0,0
60,9,51.1599415345,47.9932748678,2.78050620172,0.722061489647,70.3146762169,72.0646762169,2.84206991593,1.43058459202,0,0,0,0
61,80,48.846859755,48.2635264217,2.97834685811,1.97415374086,69.8000030243,72.466669691,3.24831631709,0.956815938197,1,1,0,0
62,8,49.097208198,47.9305415313,2.70833124896,0.680489724198,70.9894205935,72.6560872601,2.75221822648,0.909349049673,0,0,0,0
63,80,50.3560718835,48.0227385501,2.8942951091,1.48888481779,68.6479088195,71.4812421529,2.77853550572,2.44938124952,1,0,1,1
64,13,50.7557894002,47.9224560669,2.66616094367,0.810018284093,69.8022421294,72.3022421294,3.43161767281,1.2399907304,0,0,0,0
65,80,50.8530139856,48.0196806523,2.13419878415,1.32147023051,70.1258603932,72.4591937265,3.14104486174,1.7217245944,1,0,0,1
66,80,48.7189766673,47.9689766673,2.37354280396,0.409724781088,69.760362842,71.3436961753,2.70645436913,2.52895505544,0,0,1,1
67,80,48.9848245867,48.2348245867,2.81124904618,1.85376982491,69.5747012483,72.1580345816,2.98938123191,1.91769068636,1,1,0,1
68,80,50.5201919862,47.6035253195,3.19109094669,0.291077941918,70.1726644241,72.5059977574,2.9112465438,1.58503366132,0,0,0,1
69,80,48.706577321,47.706577321,3.15963363349,0.707144967297,69.1436602951,72.3936602951,3.22896495217,2.1591049729,0,0,0,1
70,80,49.7425867846,48.2425867846,2.91011710478,1.87095967515,69.2689203607,72.4355870274,2.42597629866,0.898104968602,1,1,0,0
71,80,50.3076636992,48.0576636992,3.52516134012,1.5163852285,70.856954182,72.606954182,2.43916646916,1.38432405314,1,0,0,0
72,20,50.1326727034,47.9660060368,3.12975707714,0.993360440311,71.5676515551,72.8176515551,2.60128395908,1.38800469792,0,0,0,0
